SectionItemGuid	questionnaire_set_name	questionnaire_name	section_name	Number	MainText	HelpText	ChangeType	Comments	VariableName	SectionID	Ordinal	Level	Visible	Type
c1ca0a33-84b7-4d2c-b652-cca88740d5b1	Centro de Salud	C2 Informe del Caso	L - Hx Común	4.1	¿Actualmente tiene escalofríos?	NULL			hxC_EscalofriosActual	317	8	2	1	Question
5a5da498-e603-4ade-8eb8-7c422ff2b2e8	Centro de Salud	C2 Informe del Caso	L - Hx Común	4.2	¿Desde hace cuántos días empezó con escalofríos?	NULL			hxC_EscalofriosEmpezoHaceDias	317	9	2	1	Question
e3504231-4187-4005-aa9b-ad16e1fb0b73	Centro de Salud	C2 Informe del Caso	L - Hx Común	5	Tiene 2 años o más	NULL			NULL	317	10	1	1	Checkpoint
0b6203c3-8e22-4950-b663-b9df95cd9919	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.1	Calambres, retorcijones, o dolor abdominal o del estómago	NULL			hxC_Calambres	317	11	2	1	Question
c634ef86-a31e-40b2-9113-7c0a5989a33f	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.2	Nausea	NULL			hxC_Nausea	317	12	2	1	Question
f372e7ca-3632-442b-b3c7-0fc6e969f168	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.3	Dolor de cabeza	NULL			hxC_DolorCabeza	317	13	2	1	Question
1a7d19b3-85ef-449b-93f9-47694d789b7a	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.4	Si tiene dolor de cabeza	NULL			NULL	317	14	2	1	Checkpoint
6a88392e-3fc9-44a8-b69d-567e9ea52761	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.4.1	¿Actualmente tiene dolor de cabeza?	NULL			hxC_DolorCabezaActual	317	15	3	1	Question
33b7aa05-4400-4f04-a3f4-be594270e9f2	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.4.2	¿Desde hace cuántos días empezó con dolor de cabeza?	NULL			hxC_DolorCabezaEmpezoHaceDias	317	16	3	1	Question
ed8b6285-6db8-4095-9380-420aa24c0cb3	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.5	Dolor de músculos	NULL			hxC_DolorMusculos	317	17	2	1	Question
2a6e8893-e4d1-4686-af3c-126e154125d0	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.6	Si tiene Dolor de músculos	NULL			NULL	317	18	2	1	Checkpoint
94b81d56-d6dc-4bce-8c73-f869dfd4be70	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.6.1	¿Actualmente tiene dolor de músculos?	NULL			hxC_DolorMusculosActual	317	19	3	1	Question
fb4d5011-3163-455f-9a14-6cc753aa41ba	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.6.2	¿Desde hace cuántos días empezó con dolor de músculos?	NULL			hxC_DolorMusculosEmpezoHaceDias	317	20	3	1	Question
c43a1a5f-fbd5-426d-8a4b-dd38016895f4	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.7	Debilidad generalizada	NULL			hxC_DebilidadGeneral	317	21	2	1	Question
12e35a51-95ec-4a60-904e-e3243fafe47b	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.8	Malestar	NULL			hxC_Malestar	317	22	2	1	Question
a49c20ed-a15e-4475-90dc-86dd6aa60c30	Centro de Salud	C2 Informe del Caso	L - Hx Común	5.9	Falta de apetito	NULL			hxC_FaltaApetito	317	23	2	1	Question
d235b432-45d9-4f6d-b1c8-7c71e3347632	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	1	Diga al paciente: "Gracias por su paciencia. Voy a hacerle algunas preguntas sobre los síntomas de su enfermedad actual de diarrea."	NULL			NULL	207	1	1	1	Info
4adc762e-38ae-448d-9854-c986b528d971	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	2	Pregunte al paciente: "¿Actualmente tiene diarrea o asientos líquidos?"	NULL			hxD_diarreaActual	207	2	1	1	Question
aa48d4d1-b0f3-4ed6-8570-8858d83a7f9d	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	3	Si actualmente no tiene diarrea	NULL			NULL	207	3	1	1	Checkpoint
08bab10e-45c5-4f7b-bf6e-507b5404d670	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	3.1	Pregunte al paciente: "¿Por cuántos días la tuvo?"	NULL			hxD_diarreaActualHaceDias	207	4	2	1	Question
a1b2bdad-39cd-4acc-a8cd-0c55fceea4b6	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	4	Asientos con sangre	NULL			hxD_ConSangre	207	5	1	1	Question
83fd8c35-33bc-477f-8da8-6ae5a5d8545a	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	5	Asientos con moco	NULL			hxD_ConMoco	207	6	1	1	Question
c63cee20-9b17-4a5e-830e-e1281a318819	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	6	Diarrea con apariencia de agua de arroz	NULL			hxD_diarreaAguaArroz	207	7	1	1	Question
56fe7c54-424b-455d-b4c8-737c77fdf34c	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	7	Calambres, retorcijones o dolor abdominal o del estómago	NULL			hxD_calambresDolorAbdominal	207	8	1	1	Question
b9bbb674-7bf0-4a04-92db-fd7532198fbd	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	8	Algún médico le ha dicho que tiene una condición intestinal crónica como: -colitis ulcerativa -enfermedad inflamatoria gastrointestinal -Crohn -enfermedad celiaca -intolerancia lactosa -síndrome de mala absorción	NULL			hxD_condicionIntestinal	207	9	1	1	Question
30350ef7-028d-4f86-b517-c37e19a98228	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	9	Si tiene alguna condición intestinal	NULL			NULL	207	10	1	1	Checkpoint
c7b99c63-0fe8-4c5d-b2ae-684ad150dedf	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	9.1	Especifique qué condición intestinal crónica tenía	NULL			hxD_condicionIntestinal_esp	207	11	2	1	Question
0d6a52fa-677a-4fb4-bca6-4a60e36bcdbc	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	10	Si el paciente tiene menos de 5 años	NULL			NULL	207	12	1	1	Checkpoint
d8ce7c32-2ad6-4e9e-9758-46111b421848	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	10.1	Pregunte al padre/tutor: "¿Su hijo/a bebe ávidamente con sed mayor de lo usual?"	NULL			hxD_bebeConSed	207	13	2	1	Question
0b1bfec2-88ee-4956-bc40-6d56479ab936	Centro de Salud	C2 Informe del Caso	C - Hx Diarrea	10.2	Pregunte al padre/tutor: "¿Su hijo/a está más irritable/incómodo/intranquilo de lo normal?"	NULL			hxD_irritableIncomodoIntranquilo	207	14	2	1	Question
143c2d16-1adc-45bd-be3b-f8233d78a5bd	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	1	Diga al paciente: "Gracias por su paciencia. Voy a hacerle algunas preguntas sobre los síntomas de su enfermedad respiratoria actual."	NULL			NULL	208	1	1	1	Info
88bc6e4e-2041-461d-9562-c93dd89c8362	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	2	¿Hace cuántos dias empezó el primer síntoma de su enfermedad respiratoria? (No incluya el día actual en la cuenta.)	NULL			respiraEmpezoHaceDias	208	2	1	1	Question
89874610-f82f-402d-adb1-834c1646ae8c	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	3	Esputo o flema	Debe pregunterle al paciente si produce esputo.			sintomasRespiraEsputo	208	3	1	1	Question
1a0ab60c-f2a3-4508-8794-fe05ba689f16	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	4	Esputo con sangre	NULL			sintomasRespiraHemoptisis	208	4	1	1	Question
0928e47b-f39f-4c5f-9df7-c17334a36aca	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	5	Si el paciente es igual o mayor de 2 años	NULL			NULL	208	5	1	1	Checkpoint
172f8608-3123-45f9-ac9f-c789c0be7e0f	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	5.1	Falta de aire	Debe pregunterle al paciente si le hay faltado el aire durante su enfermedad.			sintomasRespiraFaltaAire	208	6	2	1	Question
06b773eb-15d4-4e01-b7c1-34d32e54d3dd	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	5.2	Dolor de pecho al respirar	Debe pregunterle al paciente si le da dolor de pecho al respirar durante su enfermedad.			sintomasRespiraDolorPechoRespirar	208	7	2	1	Question
e17b28c8-0cd9-4136-91e3-a4612c63eef5	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	6	Le gotea la nariz	NULL			hxR_GoteaNariz	208	8	1	1	Question
9be5c1c3-98a6-4d1e-b550-61e1173e8197	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	7	Estornudos	NULL			hxR_Estornudos	208	9	1	1	Question
36ffcf4b-6917-4580-b7de-cd05faa78773	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	8	OBSERVE: ¿El paciente tiene quejido?	NULL			hxR_Quejido	208	10	1	1	Question
c178c6ca-0bc1-4dcf-b9a5-b8ec32ce954f	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	9	Si el paciente es menor de 2 años	NULL			NULL	208	11	1	1	Checkpoint
bd5c0bb9-df35-4e47-b011-92a4e2f2a7d3	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	9.1	¿Pausa repetidamente para respirar cuando esta amamantando o bebiendo?	NULL			sintomasRespiraNinioPausaRepedimente	208	12	2	1	Question
c6966487-921f-4ce7-95ca-98fe22417a50	Centro de Salud	C2 Informe del Caso	D - Hx Respiratoria	9.2	¿Tiene aleteo nasal?	NULL			sintomasRespiraNinioAleteoNasal	208	13	2	1	Question
d5113ce0-6cf3-4198-b93e-1c9066332c4a	Centro de Salud	C2 Informe del Caso	K - Hx Febril	1	Diga al paciente: "Gracias por su paciencia. Voy a hacerle algunas preguntas sobre los síntomas de su enfermedad febril actual."	NULL			NULL	209	1	1	1	Info
694b8211-b24c-4e10-86d8-9a0bce2ec42e	Centro de Salud	C2 Informe del Caso	K - Hx Febril	2	¿Hace cuántos dias empezó el primer síntoma de su enfermedad febril? No incluya el día actual en la cuenta.	NULL			febrilEmpezoHaceDias	209	2	1	1	Question
c015230c-f03a-4025-8bf1-1ce5abbd1f9a	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3	Si el paciente tiene 2 años o más	NULL			NULL	209	3	1	1	Checkpoint
9e0fb14f-5024-44b5-8749-e153b9abf45d	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.1	Dolor de cabeza	NULL			hxF_DolorCabeza	209	4	2	1	Question
855f8f79-aa2b-4c8b-8c75-a95ddbedde88	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.2	Si tiene dolor de cabeza	NULL			NULL	209	5	2	1	Checkpoint
2bd0f06a-2bcd-45b4-9eac-06b42c08bae2	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.2.1	¿Actualmente tiene dolor de cabeza?	NULL			hxF_DolorCabezaActual	209	6	3	1	Question
55f0675d-b88a-4e3b-a365-2251df1b2e8c	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.2.2	¿Desde hace cuántos días empezó con dolor de cabeza?	NULL			hxF_DolorCabezaHaceDias	209	7	3	1	Question
8800f9ed-9fe8-4252-96e6-7506067372cf	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.3	Dolor detrás de los ojos	NULL			hxF_DolorDetrasOjos	209	8	2	1	Question
0441eb67-b308-4c30-8cc7-aeec26f94a5d	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.4	Si tiene dolor detrás de los ojos	NULL			NULL	209	9	2	1	Checkpoint
41664766-df95-48db-9039-e5532dbe7ee9	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.4.1	¿Actualmente tiene dolor detrás de los ojos?	NULL			hxF_DolorDetrasOjosActual	209	10	3	1	Question
96563943-d4c7-4334-8661-4ffe65ccf90e	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.4.2	¿Desde hace cuántos días empezó con dolor detrás de los ojos?	NULL			hxF_DolorDetrasOjosHaceDias	209	11	3	1	Question
2d0bea63-2d35-4ef7-b4f4-e34fc9f73894	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.5	Dolor de músculos	NULL			hxF_DolorMusculos	209	12	2	1	Question
d7701c45-d308-4cf5-9e3f-0ed4dc48d3ff	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.6	Si tiene Dolor de músculos	NULL			NULL	209	13	2	1	Checkpoint
a8b4e54f-e48b-48b1-8141-8ccb55f2bd47	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.6.1	¿Actualmente tiene dolor de músculos?	NULL			hxF_DolorMusculosActual	209	14	3	1	Question
348db0f3-7205-4939-a7de-a4a2c3d322d7	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.6.2	¿Desde hace cuántos días empezó con dolor de músculos?	NULL			hxF_DolorMusculosHaceDias	209	15	3	1	Question
6842f4c4-fc4d-4bb5-b42a-d2520a35c444	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.7	Dolor en los camotes	NULL			hxF_DolorCamotes	209	16	2	1	Question
99653447-b429-4dea-bdb5-19e48d55dc13	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.8	Si tiene dolor en los camotes	NULL			NULL	209	17	2	1	Checkpoint
5c74ca4c-0f9b-422d-ae67-6a9e88d5e7f1	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.8.1	¿Actualmente tiene dolor en los camotes?	NULL			hxF_DolorCamotesActual	209	18	3	1	Question
02e116c0-6502-4b4b-89b7-4f955af33e85	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.8.2	¿Desde hace cuántos días empezó con dolor en los camotes?	NULL			hxF_DolorCamotesHaceDias	209	19	3	1	Question
ba9ce666-cc43-4327-8df0-bb3eb7d77094	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.9	Dolor en las articulaciones	NULL			hxF_DolorArticulaciones	209	20	2	1	Question
76addcca-71d5-445f-8cd2-bb859bc9cbb1	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.1	Si tiene dolor en las articulaciones	NULL			NULL	209	21	2	1	Checkpoint
d209b9ac-124c-4be0-8aed-ba75433915dd	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.10.1	¿Actualmente tiene dolor en las articulaciones?	NULL			hxF_DolorArticulacionesActual	209	22	3	1	Question
832a8856-7413-47ac-96bc-4027fa6e9f1f	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.10.2	¿Desde hace cuántos días empezó con dolor en las articulaciones?	NULL			hxF_DolorArticulacionesHaceDias	209	23	3	1	Question
ccba3df8-ecf3-472d-9e0b-678942a24920	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.11	Dormido el cuerpo	NULL			hxF_DormidoCuerpo	209	24	2	1	Question
8276c4a9-b392-4105-82af-08977901b99e	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.12	Si tiene dormido el cuerpo	NULL			NULL	209	25	2	1	Checkpoint
4a59b227-241c-46a7-b875-904ed38abaee	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.12.1	¿Actualmente siente dormido el cuerpo?	NULL			hxF_DormidoCuerpoActual	209	26	3	1	Question
72e7f2ff-6897-4395-a625-4e3e8a4d3f7a	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.12.2	¿Desde hace cuántos días empezó a sentir dormido el cuerpo?	NULL			hxF_DormidoCuerpoHaceDias	209	27	3	1	Question
eadc2e98-d1a6-4a24-bdef-5a935c4c864a	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.13	Dificultad para caminar	NULL			hxF_DificultadCaminar	209	28	2	1	Question
acbe3b26-1f17-490c-917a-39d9e73f6b67	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.14	Si tiene dificultad para caminar	NULL			NULL	209	29	2	1	Checkpoint
6e58b8e8-da22-4231-ba63-14a7fd379ff7	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.14.1	¿Actualmente tiene dificultad para caminar?	NULL			hxF_DificultadCaminarActual	209	30	3	1	Question
c03f61a9-0753-4569-98c3-95a5c8545b5b	Centro de Salud	C2 Informe del Caso	K - Hx Febril	3.14.2	¿Desde hace cuántos días empezó con dificultad para caminar?	NULL			hxF_DificultadCaminarHaceDias	209	31	3	1	Question
01ebb9ca-44a7-4db3-984e-631851e222d8	Centro de Salud	C2 Informe del Caso	K - Hx Febril	4	Irritación en la piel	NULL			hxF_IrritacionPiel	209	32	1	1	Question
f6bc75eb-8557-40f9-937a-f8c3c33426a4	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5	Si tenia irritación	NULL			NULL	209	33	1	1	Checkpoint
fe834bfb-4cad-484e-b99c-aec4b3ccb70c	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.1	¿Actualmente tiene irritación en la piel?	NULL			hxF_IrritacionPielActual	209	34	2	1	Question
4007cfde-2c43-4278-a283-cf7662955499	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.2	Si actualmente tiene la irtitacion	NULL			NULL	209	35	2	1	Checkpoint
1df9649b-9ec5-4b4a-b4ce-13c6b065df70	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.2.1	¿Se pudo tomar una foto de la irritación?	NULL			hxF_IrritacionPielFoto	209	36	3	1	Question
043edcc2-940c-4f9d-b0fd-9d9a341fcfce	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.2.2	Si se pudo tomar una foto de la irritación	NULL			NULL	209	37	3	1	Checkpoint
92b1dda5-e3a6-43f7-a9af-d191435fb38b	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.2.2.1	Anote el número de la fotografía que aparece en la pantalla de su cámara.	NULL			hxF_IrritacionPielFotoID	209	38	4	1	Question
3ad6e5d8-d5f2-4032-86a1-529d671d2342	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.3	¿Desde hace cuántos días empezó con irritación en la piel?	NULL			hxF_IrritacionPielHaceDias	209	39	2	1	Question
7d498487-56a5-42e1-a96e-f93d08c49a24	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.4	¿Dónde tiene o tenía la irritación?	NULL			hxF_IrritacionPielDonde	209	40	2	1	Question
2436e452-9b22-43af-96c0-fd003fa8f53b	Centro de Salud	C2 Informe del Caso	K - Hx Febril	5.5	Observe la irritación y clasifíquela, o pida la descripción al paciente y trate de clasificarla	NULL			hxF_IrritacionPielDescripcion	209	41	2	1	Question
c75fa8b2-11ca-4b73-bd47-5891452cf6d4	Centro de Salud	C2 Informe del Caso	K - Hx Febril	6	Dolor en las articulaciones	NULL			hxF_DolorArticulaciones	209	42	1	1	Question
a1abc432-8c1a-41c4-8142-e826ca559db6	Centro de Salud	C2 Informe del Caso	K - Hx Febril	7	Si tiene dolor en las articulaciones	NULL			NULL	209	43	1	1	Checkpoint
2f9bb79b-75d2-4017-bd8a-cfb450a700ec	Centro de Salud	C2 Informe del Caso	K - Hx Febril	7.1	¿Actualmente tiene dolor en las articulaciones?	NULL			hxF_DolorArticulacionesActual	209	44	2	1	Question
37557fa8-944b-40d7-9489-e4307c347ed4	Centro de Salud	C2 Informe del Caso	K - Hx Febril	7.2	¿Desde hace cuántos días empezó con dolor en las articulaciones?	NULL			hxF_DolorArticulacionesHaceDias	209	45	2	1	Question
1555d746-07b1-4238-a22e-dddf7349a39a	Centro de Salud	C2 Informe del Caso	K - Hx Febril	8	Ojos rojos	NULL			hxF_OjosRojos	209	46	1	1	Question
7f3af837-e656-461d-b8f1-2761f97ecccb	Centro de Salud	C2 Informe del Caso	K - Hx Febril	9	Si tiene ojos rojos	NULL			NULL	209	47	1	1	Checkpoint
8ceca494-d2fa-4f0f-8457-744e7202adba	Centro de Salud	C2 Informe del Caso	K - Hx Febril	9.1	¿Actualmente tiene ojos rojos?	NULL			hxF_OjosRojosActual	209	48	2	1	Question
5908ba08-98ef-497e-812c-429dad0892ae	Centro de Salud	C2 Informe del Caso	K - Hx Febril	9.2	¿Desde hace cuántos días empezó con ojos rojos?	NULL			hxF_OjosRojosHaceDias	209	49	2	1	Question
e4781a5a-c52e-40f4-b880-bea63b418db5	Centro de Salud	C2 Informe del Caso	K - Hx Febril	10	Ojos amarillos	NULL			hxF_OjosAmarillos	209	50	1	1	Question
5964d9f3-8181-4094-96f4-56de5d0be278	Centro de Salud	C2 Informe del Caso	K - Hx Febril	11	Si tiene ojos amarillos	NULL			NULL	209	51	1	1	Checkpoint
b1c346df-6181-4436-b053-3b6899d82b21	Centro de Salud	C2 Informe del Caso	K - Hx Febril	11.1	¿Actualmente tiene ojos amarillos?	NULL			hxF_OjosAmarillosActual	209	52	2	1	Question
9b8d521e-e442-48ed-8e39-d02837a9823d	Centro de Salud	C2 Informe del Caso	K - Hx Febril	11.2	¿Desde hace cuántos días empezó con ojos amarillos?	NULL			hxF_OjosAmarillosHaceDias	209	53	2	1	Question
07b569b2-217d-43ac-b3ec-cabe7caede65	Centro de Salud	C2 Informe del Caso	K - Hx Febril	12	Sudoración profusa	NULL			hxF_SudoracionProfusa	209	54	1	1	Question
35e89b94-db4e-4d61-ade3-30bc05386508	Centro de Salud	C2 Informe del Caso	K - Hx Febril	13	Si tiene sudoración profusa	NULL			NULL	209	55	1	1	Checkpoint
0e8b1845-82ca-4d51-9974-de543a94b608	Centro de Salud	C2 Informe del Caso	K - Hx Febril	13.1	¿Actualmente tiene sudoración profusa?	NULL			hxF_SudoracionProfusaActual	209	56	2	1	Question
38ee9a2d-a7cf-45b3-a337-b79135d05fd6	Centro de Salud	C2 Informe del Caso	K - Hx Febril	13.2	¿Desde hace cuántos días empezó con sudoración profusa?	NULL			hxF_SudoracionProfusaHaceDias	209	57	2	1	Question
f789ef5b-2fed-4269-95b6-7984eabcb205	Centro de Salud	C2 Informe del Caso	K - Hx Febril	14	Orina oscura	NULL			hxF_OrinaOscura	209	58	1	1	Question
5725eb9c-3c5b-40e6-91a1-921f04a99a6b	Centro de Salud	C2 Informe del Caso	K - Hx Febril	15	Si tiene orina oscura	NULL			NULL	209	59	1	1	Checkpoint
0ef561e3-ece6-4b0d-96e5-73f7f8b63096	Centro de Salud	C2 Informe del Caso	K - Hx Febril	15.1	¿Actualmente tiene orina oscura?	NULL			hxF_OrinaOscuraActual	209	60	2	1	Question
40a83dd3-1738-4cba-8d83-6ff3095fd908	Centro de Salud	C2 Informe del Caso	K - Hx Febril	15.2	¿Desde hace cuántos días empezó con orina oscura?	NULL			hxF_OrinaOscuraHaceDias	209	61	2	1	Question
8fa19c50-de46-4d25-be3f-4f2234ceacbe	Centro de Salud	C2 Informe del Caso	K - Hx Febril	16	Rigidez en la nuca	NULL			hxF_RigidezNuca	209	62	1	1	Question
2c96c480-fb06-4ed0-b959-f4a521f0e2c4	Centro de Salud	C2 Informe del Caso	K - Hx Febril	17	Si tiene rigidez en la nuca	NULL			NULL	209	63	1	1	Checkpoint
d1e6ad7b-c750-4c5a-99a8-e46efd0cf7aa	Centro de Salud	C2 Informe del Caso	K - Hx Febril	17.1	¿Actualmente tiene rigidez en la nuca?	NULL			hxF_RigidezNucaActual	209	64	2	1	Question
7d4a59dd-7549-4fd5-81c4-79b8b60ad84a	Centro de Salud	C2 Informe del Caso	K - Hx Febril	17.2	¿Desde hace cuántos días empezó con rigidez en la nuca?	NULL			hxF_RigidezNucaEmpezoHaceDias	209	65	2	1	Question
d601ccc0-b516-4bef-a2c4-968299b6a6a5	Centro de Salud	C2 Informe del Caso	K - Hx Febril	18	Debilidad facial/muscular	NULL			hxF_DebilidadFacial	209	66	1	1	Question
554e5742-675c-49c3-b355-b3a62c74dfe4	Centro de Salud	C2 Informe del Caso	K - Hx Febril	19	Si tiene Debilidad facial/muscular	NULL			NULL	209	67	1	1	Checkpoint
ea7cfc19-5215-4326-95a0-c2b0e44bc7be	Centro de Salud	C2 Informe del Caso	K - Hx Febril	19.1	¿Actualmente tiene debilidad facial/muscular?	NULL			hxF_DebilidadFacialActual	209	68	2	1	Question
23c82a59-6eca-4f3a-b9d6-2a7ae93947d9	Centro de Salud	C2 Informe del Caso	K - Hx Febril	19.2	¿Desde hace cuántos días empezó con debilidad facial/muscular?	NULL			hxF_DebilidadFacialHaceDias	209	69	2	1	Question
9c8ec72b-f5e8-4ce8-911a-aca117ac8c10	Centro de Salud	C2 Informe del Caso	K - Hx Febril	20	Costras	NULL			hxF_Costras	209	70	1	1	Question
32023e55-1cd4-4c24-b7a1-3452e7fe6381	Centro de Salud	C2 Informe del Caso	K - Hx Febril	21	Si tiene costras	NULL			NULL	209	71	1	1	Checkpoint
10857fff-ee4d-4ffe-bf2e-00f55e2412da	Centro de Salud	C2 Informe del Caso	K - Hx Febril	21.1	¿Actualmente tiene costras?	NULL			hxF_CostrasActual	209	72	2	1	Question
136c0ce7-0e9f-4285-a22a-e0a390f30c0b	Centro de Salud	C2 Informe del Caso	K - Hx Febril	21.2	¿Desde hace cuántos días empezó con costras?	NULL			hxF_CostrasHaceDias	209	73	2	1	Question
1d499193-e621-412e-9cbe-4b748fa48c54	Centro de Salud	C2 Informe del Caso	K - Hx Febril	22	Sangrado inusual	NULL			hxF_SangradoInusual	209	74	1	1	Question
5326ee9c-c932-40fb-9afa-d3bd6ced0d8e	Centro de Salud	C2 Informe del Caso	K - Hx Febril	23	Si tenía sangrado inusual	NULL			NULL	209	75	1	1	Checkpoint
